deg_u,deg_v,deg_min,deg_max,common_neighbors,jaccard,adamic_adar,same_pred_comm,boundary_u,boundary_v,cc_u,cc_v,tri_u,tri_v,mu_triad_part_u,mu_triad_part_v,y,attacker,category,instance,attack_id
7,12,7,12,0,0.0,0.0,1,3,4,0.047619047619047616,0.09090909090909091,1,6,1,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,9,5,9,0,0.0,0.0,0,2,4,0.0,0.1111111111111111,0,4,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,6,5,6,0,0.0,0.0,0,2,4,0.0,0.0,0,0,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,11,8,11,0,0.0,0.0,0,5,3,0.03571428571428571,0.01818181818181818,1,1,1,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,11,8,11,1,0.05555555555555555,0.25694917118487537,1,4,3,0.14285714285714285,0.10909090909090909,4,6,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
12,7,7,12,2,0.11764705882352941,0.7359613803280474,0,4,4,0.045454545454545456,0.14285714285714285,3,3,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,15,6,15,1,0.05,0.2769378934088574,0,3,3,0.0,0.23809523809523808,0,25,0,4,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,6,6,6,0,0.0,0.0,0,3,3,0.13333333333333333,0.06666666666666667,2,1,2,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,8,7,8,0,0.0,0.0,0,3,4,0.14285714285714285,0.0,3,0,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
21,11,11,21,2,0.06666666666666667,0.636815759487909,0,4,4,0.16666666666666666,0.09090909090909091,35,5,0,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
18,6,6,18,0,0.0,0.0,0,4,3,0.16993464052287582,0.0,26,0,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,15,8,15,1,0.045454545454545456,0.28126641406272834,1,4,5,0.03571428571428571,0.08571428571428572,1,9,0,4,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,15,8,15,0,0.0,0.0,0,4,3,0.10714285714285714,0.047619047619047616,3,5,1,3,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,12,12,15,0,0.0,0.0,0,4,3,0.05714285714285714,0.3181818181818182,6,21,6,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,15,9,15,2,0.09090909090909091,0.6558610750988085,0,4,3,0.027777777777777776,0.19047619047619047,1,20,0,6,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,8,8,14,0,0.0,0.0,0,5,4,0.07692307692307693,0.07142857142857142,7,2,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,9,9,14,0,0.0,0.0,0,4,5,0.21978021978021978,0.05555555555555555,20,2,1,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,8,8,8,1,0.06666666666666667,0.36067376022224085,0,3,4,0.03571428571428571,0.07142857142857142,1,2,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,7,6,7,0,0.0,0.0,0,3,2,0.13333333333333333,0.19047619047619047,2,4,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,5,5,10,1,0.07142857142857142,0.45511961331341866,1,3,2,0.022222222222222223,0.0,1,0,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
18,8,8,18,0,0.0,0.0,0,4,3,0.05228758169934641,0.03571428571428571,8,1,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,15,10,15,2,0.08695652173913043,0.8575492176952633,0,4,4,0.17777777777777778,0.05714285714285714,8,6,0,6,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
12,5,5,12,0,0.0,0.0,0,3,3,0.06060606060606061,0.1,4,1,4,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
35,7,7,35,0,0.0,0.0,0,4,4,0.06890756302521009,0.09523809523809523,41,2,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,11,9,11,0,0.0,0.0,0,4,3,0.05555555555555555,0.10909090909090909,2,6,2,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,14,9,14,0,0.0,0.0,0,5,5,0.027777777777777776,0.04395604395604396,1,4,1,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,6,6,8,0,0.0,0.0,0,5,5,0.03571428571428571,0.0,1,0,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,5,5,8,0,0.0,0.0,1,3,3,0.07142857142857142,0.1,2,1,2,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,8,8,9,0,0.0,0.0,0,3,4,0.027777777777777776,0.03571428571428571,1,1,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
16,9,9,16,4,0.19047619047619047,1.4659315639150963,1,5,3,0.15833333333333333,0.19444444444444445,19,7,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,11,8,11,0,0.0,0.0,0,4,4,0.07142857142857142,0.10909090909090909,2,6,2,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
12,7,7,12,1,0.05555555555555555,0.45511961331341866,0,3,4,0.06060606060606061,0.09523809523809523,4,2,4,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,6,6,15,0,0.0,0.0,0,3,3,0.1619047619047619,0.0,17,0,3,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,8,8,15,0,0.0,0.0,0,3,4,0.13333333333333333,0.14285714285714285,14,4,4,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,9,9,13,2,0.1,0.7716989774506997,0,3,4,0.2564102564102564,0.05555555555555555,20,2,2,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,8,7,8,1,0.07142857142857142,0.29401410379520604,1,3,3,0.19047619047619047,0.03571428571428571,4,1,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,7,6,7,1,0.08333333333333333,0.5138983423697507,0,3,3,0.26666666666666666,0.0,4,0,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,11,9,11,3,0.17647058823529413,1.1565199788368679,1,2,3,0.1111111111111111,0.01818181818181818,4,1,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,13,9,13,0,0.0,0.0,0,2,3,0.08333333333333333,0.1282051282051282,3,10,3,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,9,9,9,0,0.0,0.0,0,3,3,0.08333333333333333,0.19444444444444445,3,7,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,12,12,15,1,0.038461538461538464,0.3898712452512801,0,4,4,0.06666666666666667,0.09090909090909091,7,6,7,6,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,6,6,7,0,0.0,0.0,0,3,3,0.0,0.06666666666666667,0,1,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,7,7,8,2,0.15384615384615385,0.712068784498294,1,4,4,0.07142857142857142,0.09523809523809523,2,2,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,14,7,14,0,0.0,0.0,0,4,5,0.14285714285714285,0.0,3,0,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,8,8,9,0,0.0,0.0,0,3,5,0.027777777777777776,0.17857142857142858,1,5,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,15,9,15,3,0.14285714285714285,1.045252538065541,1,2,3,0.2777777777777778,0.1619047619047619,10,17,0,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,5,5,8,0,0.0,0.0,0,4,3,0.14285714285714285,0.1,4,1,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,11,7,11,0,0.0,0.0,0,3,2,0.0,0.21818181818181817,0,12,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,6,6,11,0,0.0,0.0,0,3,3,0.01818181818181818,0.06666666666666667,1,1,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,12,8,12,0,0.0,0.0,0,3,4,0.21428571428571427,0.06060606060606061,6,4,3,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,5,5,5,0,0.0,0.0,0,3,3,0.0,0.1,0,1,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,9,5,9,1,0.07692307692307693,0.43429448190325176,0,3,5,0.0,0.027777777777777776,0,1,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,30,9,30,3,0.08333333333333333,1.3149411419663577,0,3,5,0.19444444444444445,0.04827586206896552,7,21,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
12,6,6,12,1,0.058823529411764705,0.318928988903801,0,4,3,0.045454545454545456,0.13333333333333333,3,2,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,6,6,11,0,0.0,0.0,0,2,3,0.21818181818181817,0.0,12,0,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,6,6,9,1,0.07142857142857142,0.2769378934088574,0,4,3,0.0,0.0,0,0,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
19,37,19,37,3,0.05660377358490566,1.2155282582215814,0,5,5,0.029239766081871343,0.11261261261261261,5,75,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,6,6,14,0,0.0,0.0,0,5,4,0.07692307692307693,0.13333333333333333,7,2,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,8,8,8,0,0.0,0.0,0,3,3,0.07142857142857142,0.25,2,7,2,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,8,8,8,0,0.0,0.0,0,3,4,0.07142857142857142,0.14285714285714285,2,4,0,4,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,11,8,11,1,0.05555555555555555,0.36067376022224085,0,4,3,0.0,0.10909090909090909,0,6,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,11,11,13,3,0.14285714285714285,1.0095992626960073,1,3,4,0.2564102564102564,0.12727272727272726,20,7,2,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,8,8,14,0,0.0,0.0,0,5,2,0.0,0.14285714285714285,0,4,0,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,7,7,8,0,0.0,0.0,0,4,3,0.0,0.14285714285714285,0,3,0,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
16,12,12,16,0,0.0,0.0,0,5,4,0.15833333333333333,0.06060606060606061,19,4,0,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
12,7,7,12,0,0.0,0.0,0,4,3,0.045454545454545456,0.09523809523809523,3,2,1,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,14,8,14,0,0.0,0.0,0,2,5,0.14285714285714285,0.0,4,0,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,6,6,13,1,0.05555555555555555,0.45511961331341866,0,3,4,0.038461538461538464,0.06666666666666667,3,1,2,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,16,9,16,1,0.041666666666666664,0.2769378934088574,1,3,5,0.2222222222222222,0.11666666666666667,8,14,4,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,11,8,11,2,0.11764705882352941,0.8340427950033699,0,3,2,0.07142857142857142,0.21818181818181817,2,12,2,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
35,5,5,35,1,0.02564102564102564,0.3898712452512801,1,4,2,0.06890756302521009,0.0,41,0,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,5,5,6,0,0.0,0.0,0,2,2,0.0,0.2,0,2,0,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,37,9,37,1,0.022222222222222223,0.4170323914242463,0,2,5,0.08333333333333333,0.11261261261261261,3,75,3,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,8,8,8,1,0.06666666666666667,0.45511961331341866,0,4,4,0.07142857142857142,0.07142857142857142,2,2,2,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,9,6,9,1,0.07142857142857142,0.5581106265512472,0,3,4,0.13333333333333333,0.05555555555555555,2,2,0,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,10,10,10,1,0.05263157894736842,0.318928988903801,0,2,4,0.15555555555555556,0.044444444444444446,7,2,2,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,12,10,12,0,0.0,0.0,0,4,2,0.06666666666666667,0.24242424242424243,3,16,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,14,8,14,0,0.0,0.0,0,4,5,0.0,0.04395604395604396,0,4,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,12,12,15,0,0.0,0.0,0,3,4,0.1619047619047619,0.06060606060606061,17,4,3,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,11,11,13,3,0.14285714285714285,1.1921408452831541,1,3,3,0.038461538461538464,0.01818181818181818,3,1,2,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,8,8,14,1,0.047619047619047616,0.45511961331341866,1,4,3,0.054945054945054944,0.10714285714285714,5,3,3,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,12,7,12,1,0.05555555555555555,0.36926937306885504,0,3,4,0.0,0.16666666666666666,0,11,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,11,10,11,1,0.05,0.48089834696298783,0,3,4,0.022222222222222223,0.09090909090909091,1,5,1,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,15,8,15,0,0.0,0.0,0,4,3,0.14285714285714285,0.23809523809523808,4,25,2,4,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,11,9,11,0,0.0,0.0,1,3,4,0.08333333333333333,0.10909090909090909,3,6,2,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,7,7,9,1,0.06666666666666667,0.4170323914242463,1,5,3,0.027777777777777776,0.14285714285714285,1,3,1,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
12,9,9,12,2,0.10526315789473684,0.6982988054869746,1,4,2,0.09090909090909091,0.1388888888888889,6,5,1,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,8,8,13,0,0.0,0.0,0,3,4,0.2564102564102564,0.07142857142857142,20,2,2,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,7,7,8,1,0.07142857142857142,0.36067376022224085,1,4,4,0.14285714285714285,0.047619047619047616,4,1,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,15,8,15,1,0.045454545454545456,0.3898712452512801,0,3,3,0.25,0.08571428571428572,7,9,1,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,8,8,15,0,0.0,0.0,0,4,5,0.06666666666666667,0.07142857142857142,7,2,7,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
23,16,16,23,2,0.05405405405405406,0.6739815626091217,0,5,5,0.05533596837944664,0.15833333333333333,14,19,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,11,11,14,0,0.0,0.0,0,5,4,0.0,0.09090909090909091,0,5,0,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,10,7,10,0,0.0,0.0,0,3,3,0.047619047619047616,0.044444444444444446,1,2,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,14,7,14,1,0.05,0.35295612386476116,0,3,3,0.2857142857142857,0.16483516483516483,6,15,0,4,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,8,7,8,0,0.0,0.0,1,3,4,0.2857142857142857,0.03571428571428571,6,1,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,10,9,10,2,0.11764705882352941,0.6376116536310983,1,2,4,0.25,0.17777777777777778,9,8,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,17,14,17,1,0.03333333333333333,0.3284587387530511,0,4,4,0.054945054945054944,0.17647058823529413,5,24,3,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,9,6,9,0,0.0,0.0,1,3,3,0.0,0.05555555555555555,0,2,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,14,8,14,1,0.047619047619047616,0.36926937306885504,0,4,5,0.07142857142857142,0.04395604395604396,2,4,2,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
23,7,7,23,2,0.07142857142857142,0.8150597977361226,1,5,3,0.05533596837944664,0.047619047619047616,14,1,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
16,16,16,16,2,0.06666666666666667,0.859821528652939,0,5,5,0.075,0.11666666666666667,9,14,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,11,10,11,2,0.10526315789473684,0.7959555731141975,1,3,4,0.2222222222222222,0.05454545454545454,10,3,3,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,9,9,11,1,0.05263157894736842,0.3789231816899512,0,2,2,0.21818181818181817,0.1111111111111111,12,4,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,7,7,11,1,0.058823529411764705,0.3789231816899512,0,2,3,0.21818181818181817,0.047619047619047616,12,1,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,7,7,8,1,0.07142857142857142,0.3789231816899512,0,4,3,0.03571428571428571,0.14285714285714285,1,3,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
30,9,9,30,1,0.02631578947368421,0.43429448190325176,0,5,5,0.04827586206896552,0.027777777777777776,21,1,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,10,9,10,0,0.0,0.0,0,3,4,0.027777777777777776,0.044444444444444446,1,2,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,14,6,14,0,0.0,0.0,0,5,4,0.0,0.08791208791208792,0,8,0,8,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,15,6,15,0,0.0,0.0,0,3,3,0.06666666666666667,0.1619047619047619,1,17,0,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,8,8,11,0,0.0,0.0,1,4,3,0.01818181818181818,0.10714285714285714,1,3,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,15,14,15,3,0.11538461538461539,1.1229446391537685,0,3,3,0.16483516483516483,0.09523809523809523,15,10,4,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,14,6,14,0,0.0,0.0,0,4,4,0.0,0.21978021978021978,0,20,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,8,8,11,1,0.05555555555555555,0.5138983423697507,0,3,4,0.01818181818181818,0.14285714285714285,1,4,1,2,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,18,5,18,1,0.045454545454545456,0.4170323914242463,0,3,4,0.1,0.0915032679738562,1,14,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,9,9,13,2,0.1,0.7716989774506997,1,3,4,0.038461538461538464,0.027777777777777776,3,1,2,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,7,7,14,0,0.0,0.0,0,4,4,0.054945054945054944,0.14285714285714285,5,3,3,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,6,6,10,0,0.0,0.0,0,4,3,0.06666666666666667,0.0,3,0,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,8,8,9,0,0.0,0.0,0,3,3,0.027777777777777776,0.07142857142857142,1,2,1,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,12,12,13,1,0.041666666666666664,0.318928988903801,0,4,3,0.20512820512820512,0.07575757575757576,16,5,0,4,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,8,8,14,0,0.0,0.0,0,4,3,0.054945054945054944,0.25,5,7,3,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,9,9,9,2,0.125,0.7283085856984578,1,3,4,0.027777777777777776,0.1111111111111111,1,4,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,8,8,9,0,0.0,0.0,0,3,3,0.027777777777777776,0.25,1,7,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,11,8,11,0,0.0,0.0,0,3,4,0.07142857142857142,0.07272727272727272,2,4,2,4,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,11,7,11,2,0.125,0.7378475181478632,1,3,3,0.047619047619047616,0.10909090909090909,1,6,0,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,16,9,16,3,0.13636363636363635,1.0363408133602854,1,3,3,0.19444444444444445,0.21666666666666667,7,26,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,5,5,11,0,0.0,0.0,0,4,2,0.01818181818181818,0.0,1,0,1,0,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,11,6,11,0,0.0,0.0,0,4,4,0.06666666666666667,0.05454545454545454,1,3,0,3,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,9,6,9,2,0.15384615384615385,0.6262185442537305,0,4,3,0.06666666666666667,0.08333333333333333,1,3,0,1,0,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,7,7,11,0,0.0,0.0,0,5,2,0.09090909090909091,0.19047619047619047,5,4,2,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,15,6,15,1,0.05,0.45511961331341866,0,3,5,0.13333333333333333,0.19047619047619047,2,20,2,6,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,8,5,8,0,0.0,0.0,0,4,4,0.1,0.10714285714285714,1,3,1,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,42,9,42,1,0.02,0.3396232718951086,0,4,7,0.05555555555555555,0.12311265969802555,2,106,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,6,6,10,1,0.06666666666666667,0.4170323914242463,0,4,3,0.17777777777777778,0.26666666666666666,8,4,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
16,9,9,16,4,0.19047619047619047,1.4659315639150963,1,4,3,0.15833333333333333,0.19444444444444445,19,7,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,8,6,8,0,0.0,0.0,0,4,5,0.06666666666666667,0.03571428571428571,1,1,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,7,7,8,0,0.0,0.0,0,5,3,0.14285714285714285,0.14285714285714285,4,3,1,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,9,7,9,0,0.0,0.0,0,5,4,0.14285714285714285,0.05555555555555555,3,2,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,8,6,8,1,0.07692307692307693,0.43429448190325176,0,5,6,0.0,0.17857142857142858,0,5,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,7,7,7,0,0.0,0.0,1,4,3,0.0,0.09523809523809523,0,2,0,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,8,7,8,0,0.0,0.0,0,3,4,0.09523809523809523,0.14285714285714285,2,4,2,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,11,11,15,2,0.08333333333333333,0.9360179602764065,0,7,5,0.08571428571428572,0.07272727272727272,9,4,4,4,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,42,9,42,2,0.04081632653061224,0.8415721071852287,0,6,7,0.0,0.12311265969802555,0,106,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,13,13,15,0,0.0,0.0,0,5,5,0.047619047619047616,0.07692307692307693,5,6,3,5,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,12,8,12,2,0.1111111111111111,0.6468204164361555,0,2,3,0.25,0.09090909090909091,7,6,1,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,1,0.0625,0.25694917118487537,0,3,5,0.08333333333333333,0.10714285714285714,3,3,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,11,8,11,0,0.0,0.0,0,5,4,0.03571428571428571,0.10909090909090909,1,6,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,14,7,14,0,0.0,0.0,0,4,5,0.0,0.07692307692307693,0,7,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
17,14,14,17,0,0.0,0.0,0,3,4,0.22058823529411764,0.0,30,0,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
